"路線","卡號","票種","上車日期","上車時間","上車分鐘","上車站名","下車日期","下車時間","下車分鐘","下車站名"
33,"E82A2C5A","敬老票",2016-01-01,"14:23",863,"中央市場","2016/1/1","15:11:27",911,"瑞源"
33,"1648735296","一般票",2016-01-01,"09:24",564,"台東","2016/1/1","10:02:38",602,"舊鹿鳴"
33,"22551A03","敬老票",2016-01-01,"09:55",595,"初鹿","2016/1/1","10:19:48",619,"瑞源"
33,"73A58EE9","學生票",2016-01-01,"09:19",559,"台東","2016/1/1","10:03:49",603,"四維"
33,"A2911903","敬老票",2016-01-01,"10:36",636,"關山","2016/1/1","10:40:54",640,"頂庄"
33,"D3D884E9","一般票",2016-01-01,"09:17",557,"台東","2016/1/1","09:45:55",585,"賓朗"
33,"E2371A03","敬老票",2016-01-01,"09:18",558,"台東","2016/1/1","10:50:52",650,"池上站"
33,"E39191E9","學生票",2016-01-01,"09:55",595,"初鹿","2016/1/1","10:04:07",604,"四維"
33,"E3D68DE9","學生票",2016-01-01,"09:17",557,"台東","2016/1/1","10:04:04",604,"四維"
33,"1B2905BA","敬老票",2016-01-04,"09:14",554,"新生站","2016/1/4","10:47:11",647,"新興"
33,"22551A03","敬老票",2016-01-04,"09:24",564,"中央市場","2016/1/4","10:20:52",620,"瑞源"
33,"22D81903","敬老票",2016-01-04,"09:35",575,"馬蘭榮家","2016/1/4","10:22:31",622,"瑞源教會"
33,"3211BD02","敬老票",2016-01-04,"10:37",637,"關山","2016/1/4","10:41:16",641,"德高"
33,"32271A03","敬老票",2016-01-04,"09:15",555,"新生站","2016/1/4","09:50:34",590,"美濃"
33,"32881903","敬老票",2016-01-04,"10:37",637,"關山","2016/1/4","10:42:47",642,"頂庄"
33,"32B8BC02","敬老票",2016-01-04,"09:54",594,"明峰","2016/1/4","09:58:43",598,"龍過脈"
33,"42B8BC02","敬老票",2016-01-04,"09:15",555,"新生站","2016/1/4","09:59:22",599,"龍過脈"
33,"A2681A03","敬老票",2016-01-04,"09:24",564,"中央市場","2016/1/4","10:37:01",637,"關山"
33,"A2901D03","敬老票",2016-01-04,"09:34",574,"馬蘭榮家","2016/1/4","10:10:20",610,"光榮"
33,"FB2905BA","敬老票",2016-01-04,"09:14",554,"新生站","2016/1/4","10:47:07",647,"新興"
33,"92ED1A03","敬老票",2016-01-04,"14:23",863,"新生站","2016/1/4","15:12:20",912,"瑞源"
33,"B2520C03","敬老票",2016-01-04,"14:23",863,"新生站","2016/1/4","15:12:15",912,"瑞源"
33,"1099A267","敬老票",2016-01-05,"14:15",855,"新生站","2016/1/5","15:39:32",939,"池上鄉公所"
33,"121C1A03","敬老票",2016-01-05,"14:15",855,"新生站","2016/1/5","15:15:49",915,"新豐"
33,"3587981763","一般票",2016-01-05,"14:26",866,"變電所","2016/1/5","14:58:21",898,"龍田"
33,"52241A03","敬老票",2016-01-05,"14:23",863,"中央市場","2016/1/5","15:21:22",921,"月眉國小"
33,"72C71903","敬老票",2016-01-05,"14:15",855,"新生站","2016/1/5","15:10:37",910,"瑞源教會"
33,"B289BC02","敬老票",2016-01-05,"14:15",855,"新生站","2016/1/5","15:40:42",940,"池上郵局"
33,"DE30B52B","敬老票",2016-01-05,"15:03",903,"鹿野鄉公所","2016/1/5","15:26:20",926,"親水公園"
33,"F0009C5E","敬老票",2016-01-05,"14:23",863,"中央市場","2016/1/5","15:02:46",902,"鹿野"
33,"F26B1A03","敬老票",2016-01-05,"15:18",918,"景豐","2016/1/5","15:39:25",939,"池上鄉公所"
33,"4211BD02","敬老票",2016-01-05,"09:34",574,"馬蘭榮家","2016/1/5","10:29:22",629,"關山"
33,"4E8C9ACC","敬老票",2016-01-05,"09:25",565,"中央市場","2016/1/5","09:34:22",574,"馬蘭榮家"
33,"52201A03","敬老票",2016-01-05,"09:25",565,"中央市場","2016/1/5","09:51:05",591,"明峰"
33,"72351A03","敬老票",2016-01-05,"09:24",564,"中央市場","2016/1/5","10:20:18",620,"新豐"
33,"82791D03","敬老票",2016-01-05,"09:25",565,"中央市場","2016/1/5","10:07:38",607,"鹿野"
33,"BB230FBA","敬老票",2016-01-05,"09:25",565,"中央市場","2016/1/5","09:45:07",585,"種蓄場"
33,"C2200C03","敬老票",2016-01-05,"09:17",557,"台東","2016/1/5","10:29:28",629,"關山"
33,"C2A0BC02","敬老票",2016-01-05,"09:17",557,"新生站","2016/1/5","09:54:43",594,"龍過脈"
33,"D28EBC02","敬老票",2016-01-05,"09:34",574,"馬蘭榮家","2016/1/5","09:52:12",592,"明峰"
33,"022F1A03","敬老票",2016-01-06,"14:25",865,"署東醫院","2016/1/6","14:51:16",891,"明峰"
33,"123E1A03","敬老票",2016-01-06,"14:23",863,"中央市場","2016/1/6","15:11:18",911,"鹿野鄉公所"
33,"42201A03","敬老票",2016-01-06,"14:23",863,"中央市場","2016/1/6","15:30:36",930,"關山"
33,"624E1D03","敬老票",2016-01-06,"14:32",872,"馬蘭榮家","2016/1/6","15:10:19",910,"鹿野"
33,"73878EE9","學生票",2016-01-06,"14:15",855,"新生站","2016/1/6","14:52:01",892,"初鹿"
33,"811130856","一般票",2016-01-06,"14:16",856,"新生站","2016/1/6","14:44:33",884,"種蓄場"
33,"F22C1A03","敬老票",2016-01-06,"14:25",865,"署東醫院","2016/1/6","14:51:23",891,"明峰"
33,"02181A03","敬老票",2016-01-06,"09:23",563,"中央市場","2016/1/6","09:59:09",599,"舊鹿鳴"
33,"0287BC02","敬老票",2016-01-06,"10:32",632,"關山慈濟","2016/1/6","10:42:35",642,"池上郵局"
33,"12561B03","敬老票",2016-01-06,"09:15",555,"新生站","2016/1/6","10:24:42",624,"月眉"
33,"32941903","敬老票",2016-01-06,"09:23",563,"中央市場","2016/1/6","10:29:07",629,"關山"
33,"52241A03","敬老票",2016-01-06,"09:23",563,"中央市場","2016/1/6","10:23:22",623,"月眉國小"
33,"62461A03","敬老票",2016-01-06,"09:15",555,"新生站","2016/1/6","10:28:40",628,"關山"
33,"7206BB02","敬老票",2016-01-06,"10:09",609,"鹿野鄉公所","2016/1/6","10:14:44",614,"瑞源農會"
33,"A2090C03","敬老票",2016-01-06,"09:23",563,"中央市場","2016/1/6","10:08:44",608,"鹿野"
33,"B289BC02","敬老票",2016-01-06,"09:15",555,"新生站","2016/1/6","10:42:16",642,"池上郵局"
33,"B2A3BC02","敬老票",2016-01-06,"09:23",563,"中央市場","2016/1/6","09:49:26",589,"明峰"
33,"C2A0BC02","敬老票",2016-01-06,"09:15",555,"新生站","2016/1/6","09:52:04",592,"龍過脈"
33,"D28EBC02","敬老票",2016-01-06,"09:31",571,"馬蘭榮家","2016/1/6","09:49:43",589,"明峰"
33,"D3D884E9","一般票",2016-01-06,"09:16",556,"新生站","2016/1/6","09:42:34",582,"賓朗"
33,"02590C03","敬老票",2016-01-07,"14:23",863,"中央市場","2016/1/7","15:04:25",904,"龍田"
33,"0295BC02","敬老票",2016-01-07,"14:18",858,"新生站","2016/1/7","14:54:07",894,"龍過脈"
33,"12561B03","敬老票",2016-01-07,"15:29",929,"月眉","2016/1/7","15:35:11",935,"關山"
33,"62301A03","敬老票",2016-01-07,"14:23",863,"中央市場","2016/1/7","14:51:39",891,"初鹿"
33,"624E1D03","敬老票",2016-01-07,"14:47",887,"美濃","2016/1/7","15:09:48",909,"鹿野"
33,"62A6BC02","敬老票",2016-01-07,"14:23",863,"中央市場","2016/1/7","15:33:50",933,"親水公園"
33,"92311A03","敬老票",2016-01-07,"14:23",863,"中央市場","2016/1/7","15:16:30",916,"瑞源"
33,"D28C1903","敬老票",2016-01-07,"14:19",859,"新生站","2016/1/7","15:35:17",935,"關山"
33,"E2421C03","敬老票",2016-01-07,"14:23",863,"中央市場","2016/1/7","15:33:55",933,"親水公園"
33,"F26B1A03","敬老票",2016-01-07,"15:25",925,"景豐","2016/1/7","15:49:49",949,"池上郵局"
33,"F3B68DE9","學生票",2016-01-07,"14:17",857,"新生站","2016/1/7","14:58:44",898,"四維"
33,"02E21903","敬老票",2016-01-07,"09:27",567,"署東醫院","2016/1/7","10:14:17",614,"龍田"
33,"32B8BC02","敬老票",2016-01-07,"09:24",564,"中央市場","2016/1/7","10:03:15",603,"龍過脈"
33,"52241A03","敬老票",2016-01-07,"09:25",565,"中央市場","2016/1/7","10:34:35",634,"月眉國小"
33,"72CE1A03","敬老票",2016-01-07,"09:27",567,"署東醫院","2016/1/7","09:41:26",581,"卑南國小"
33,"A298BC02","敬老票",2016-01-07,"09:14",554,"新生站","2016/1/7","09:42:50",582,"南王"
33,"A2BCBC02","敬老票",2016-01-07,"09:25",565,"中央市場","2016/1/7","09:59:02",599,"初鹿"
33,"A2ED0B03","敬老票",2016-01-07,"09:37",577,"馬蘭榮家","2016/1/7","09:39:02",579,"卑南農會"
33,"B2BCBC02","敬老票",2016-01-07,"09:35",575,"馬蘭榮家","2016/1/7","10:54:01",654,"池上郵局"
33,"C2F00D03","敬老票",2016-01-07,"09:14",554,"新生站","2016/1/7","09:39:39",579,"卑南農會"
33,"D28EBC02","敬老票",2016-01-07,"09:35",575,"馬蘭榮家","2016/1/7","09:58:37",598,"明峰"
33,"D3D884E9","一般票",2016-01-07,"09:16",556,"新生站","2016/1/7","09:50:32",590,"賓朗"
33,"F35591E9","一般票",2016-01-07,"09:24",564,"中央市場","2016/1/7","09:43:33",583,"南王"
33,"02590C03","敬老票",2016-01-08,"09:36",576,"馬蘭榮家","2016/1/8","10:07:25",607,"龍田"
33,"026D1D03","敬老票",2016-01-08,"10:41",641,"關山慈濟","2016/1/8","10:51:25",651,"池上鄉公所"
33,"1.20E+07","敬老票",2016-01-08,"09:40",580,"卑南","2016/1/8","10:40:54",640,"關山慈濟"
33,"1236BD02","敬老票",2016-01-08,"09:16",556,"新生站","2016/1/8","10:53:53",653,"池上郵局"
33,"22EE1A03","敬老票",2016-01-08,"09:24",564,"中央市場","2016/1/8","09:36:11",576,"馬蘭榮家"
33,"4246BD02","敬老票",2016-01-08,"10:41",641,"關山慈濟","2016/1/8","10:55:14",655,"池上站"
33,"598163944","敬老票",2016-01-08,"10:13",613,"鹿野","2016/1/8","10:37:46",637,"關山"
33,"72CE1A03","敬老票",2016-01-08,"09:27",567,"署東醫院","2016/1/8","09:41:38",581,"卑南國小"
33,"A248BD02","敬老票",2016-01-08,"10:41",641,"關山慈濟","2016/1/8","10:55:06",655,"池上站"
33,"A2BCBC02","敬老票",2016-01-08,"09:36",576,"馬蘭榮家","2016/1/8","09:55:44",595,"初鹿"
33,"B289BC02","敬老票",2016-01-08,"09:15",555,"新生站","2016/1/8","10:53:59",653,"池上郵局"
33,"D24F1A03","敬老票",2016-01-08,"09:33",573,"四維路口","2016/1/8","10:36:19",636,"關山"
33,"D26C1C03","敬老票",2016-01-08,"09:14",554,"新生站","2016/1/8","10:24:04",624,"瑞和"
33,"F23A1C03","敬老票",2016-01-08,"10:13",613,"鹿野鄉公所","2016/1/8","10:20:37",620,"瑞源農會"
33,"12561B03","敬老票",2016-01-08,"15:24",924,"月眉","2016/1/8","15:28:49",928,"關山"
33,"420FBD02","敬老票",2016-01-08,"14:15",855,"新生站","2016/1/8","15:28:28",928,"關山"
33,"73878EE9","學生票",2016-01-08,"14:14",854,"新生站","2016/1/8","14:49:57",889,"初鹿"
33,"A3BB91E9","學生票",2016-01-08,"14:15",855,"新生站","2016/1/8","14:56:20",896,"四維"
33,"0203BB02","敬老票",2016-01-11,"14:18",858,"新生站","2016/1/11","15:48:09",948,"池上鄉公所"
33,"123E1A03","敬老票",2016-01-11,"14:25",865,"署東醫院","2016/1/11","15:11:46",911,"鹿野鄉公所"
33,"12F6BA02","敬老票",2016-01-11,"14:34",874,"馬蘭榮家","2016/1/11","15:33:18",933,"關山"
33,"2098009754","一般票",2016-01-11,"14:17",857,"新生站","2016/1/11","15:18:35",918,"瑞源農會"
33,"325C1A03","敬老票",2016-01-11,"14:18",858,"新生站","2016/1/11","15:33:38",933,"關山"
33,"39180495","一般票",2016-01-11,"14:17",857,"新生站","2016/1/11","15:18:42",918,"瑞源教會"
33,"42201A03","敬老票",2016-01-11,"14:23",863,"中央市場","2016/1/11","15:33:11",933,"關山"
33,"523E1B03","敬老票",2016-01-11,"14:17",857,"新生站","2016/1/11","15:33:44",933,"關山"
33,"824D1A03","敬老票",2016-01-11,"14:17",857,"新生站","2016/1/11","15:33:30",933,"關山"
33,"D26C1C03","敬老票",2016-01-11,"14:38",878,"南王","2016/1/11","15:21:47",921,"瑞和"
33,"E22B1B03","敬老票",2016-01-11,"14:23",863,"中央市場","2016/1/11","14:34:01",874,"馬蘭榮家"
33,"E8605B0D","敬老票",2016-01-11,"14:31",871,"馬蘭加油站","2016/1/11","15:26:54",926,"加拿"
33,"02E1BC02","敬老票",2016-01-11,"09:27",567,"署東醫院","2016/1/11","09:40:43",580,"南王"
33,"2218BC02","敬老票",2016-01-11,"09:27",567,"署東醫院","2016/1/11","10:52:39",652,"池上鄉公所"
33,"624E1D03","敬老票",2016-01-11,"09:36",576,"馬蘭榮家","2016/1/11","10:12:32",612,"鹿野"
33,"62E71903","敬老票",2016-01-11,"09:27",567,"署東醫院","2016/1/11","10:35:33",635,"關山"
33,"72CE1A03","敬老票",2016-01-11,"09:27",567,"署東醫院","2016/1/11","09:39:27",579,"卑南國小"
33,"821ABD02","敬老票",2016-01-11,"09:36",576,"馬蘭榮家","2016/1/11","09:54:10",594,"明峰"
33,"A298BC02","敬老票",2016-01-11,"09:27",567,"署東醫院","2016/1/11","09:40:50",580,"南王"
33,"D240BD02","敬老票",2016-01-11,"10:39",639,"關山慈濟","2016/1/11","10:52:54",652,"池上鄉公所"
33,"D28EBC02","敬老票",2016-01-11,"09:19",559,"新生站","2016/1/11","09:55:28",595,"初鹿"
33,"E232BD02","敬老票",2016-01-11,"10:39",639,"關山慈濟","2016/1/11","10:52:51",652,"池上鄉公所"
33,"F2E50B03","敬老票",2016-01-11,"09:24",564,"中央市場","2016/1/11","10:09:00",609,"光榮"
33,"623D1B03","敬老票",2016-01-12,"14:23",863,"中央市場","2016/1/12","15:12:04",912,"鹿野"
33,"C2B3BC02","敬老票",2016-01-12,"14:26",866,"署東醫院","2016/1/12","14:57:11",897,"龍過脈"
33,"D2291A03","敬老票",2016-01-12,"14:23",863,"中央市場","2016/1/12","14:54:10",894,"明峰"
33,"F26B1A03","敬老票",2016-01-12,"15:26",926,"景豐","2016/1/12","15:47:26",947,"池上郵局"
33,"32271A03","敬老票",2016-01-12,"09:17",557,"新生站","2016/1/12","09:51:55",591,"美濃"
33,"32AA1903","敬老票",2016-01-12,"09:15",555,"新生站","2016/1/12","10:16:21",616,"瑞源"
33,"62F80B03","敬老票",2016-01-12,"10:09",609,"鹿野國中","2016/1/12","10:37:54",637,"忠慶"
33,"821ABD02","敬老票",2016-01-12,"09:25",565,"中央市場","2016/1/12","09:55:05",595,"明峰"
33,"827F1C03","敬老票",2016-01-12,"09:24",564,"中央市場","2016/1/12","10:11:33",611,"鹿野鄉公所"
33,"82DB1A03","敬老票",2016-01-12,"09:24",564,"中央市場","2016/1/12","09:37:56",577,"卑南國小"
33,"92981D03","敬老票",2016-01-12,"09:14",554,"新生站","2016/1/12","10:10:41",610,"鹿野"
33,"A27B1A03","敬老票",2016-01-12,"09:30",570,"變電所","2016/1/12","10:23:13",623,"景豐"
33,"A2911903","敬老票",2016-01-12,"10:31",631,"關山慈濟","2016/1/12","10:36:01",636,"頂庄"
33,"B2231A03","敬老票",2016-01-12,"10:07",607,"光榮","2016/1/12","10:31:02",631,"關山慈濟"
33,"B24EBC02","敬老票",2016-01-12,"09:17",557,"新生站","2016/1/12","09:27:54",567,"署東醫院"
33,"B289BC02","敬老票",2016-01-12,"09:15",555,"新生站","2016/1/12","10:44:31",644,"池上郵局"
33,"B29D1903","敬老票",2016-01-12,"09:14",554,"新生站","2016/1/12","10:30:10",630,"關山"
33,"D2251C03","敬老票",2016-01-12,"09:25",565,"中央市場","2016/1/12","10:11:19",611,"鹿野鄉公所"
33,"D26D1903","敬老票",2016-01-12,"09:25",565,"中央市場","2016/1/12","10:07:24",607,"光榮"
33,"D2CC1A03","敬老票",2016-01-12,"09:17",557,"新生站","2016/1/12","09:28:02",568,"署東醫院"
33,"D3D884E9","一般票",2016-01-12,"09:18",558,"新生站","2016/1/12","09:45:31",585,"賓朗"
33,"E26B1D03","敬老票",2016-01-12,"09:25",565,"中央市場","2016/1/12","09:43:24",583,"下賓朗"
33,"E2DDBA02","敬老票",2016-01-12,"10:07",607,"光榮","2016/1/12","10:30:53",630,"關山慈濟"
33,"0EE90CCF","學生票",2016-01-13,"10:24",624,"新豐","2016/1/13","10:34:29",634,"關山"
33,"521D1A03","敬老票",2016-01-13,"09:24",564,"中央市場","2016/1/13","09:54:20",594,"初鹿"
33,"72CE1A03","敬老票",2016-01-13,"09:27",567,"署東醫院","2016/1/13","09:38:08",578,"卑南國小"
33,"82481B03","敬老票",2016-01-13,"09:27",567,"署東醫院","2016/1/13","10:33:05",633,"崁頂"
33,"A2351A03","敬老票",2016-01-13,"09:24",564,"中央市場","2016/1/13","10:26:48",626,"景豐"
33,"B2281A03","敬老票",2016-01-13,"09:24",564,"中央市場","2016/1/13","10:26:39",626,"景豐"
33,"B25B1A03","敬老票",2016-01-13,"09:16",556,"新生站","2016/1/13","10:47:40",647,"池上郵局"
33,"B2A3BC02","敬老票",2016-01-13,"09:24",564,"中央市場","2016/1/13","09:52:46",592,"明峰"
33,"D28CBC02","敬老票",2016-01-13,"09:16",556,"新生站","2016/1/13","10:47:48",647,"池上郵局"
33,"D2EEBA02","敬老票",2016-01-13,"09:24",564,"中央市場","2016/1/13","10:05:40",605,"湖底"
33,"E2261A03","敬老票",2016-01-13,"09:24",564,"中央市場","2016/1/13","10:26:54",626,"景豐"
33,"E283BC02","敬老票",2016-01-13,"09:16",556,"新生站","2016/1/13","10:47:53",647,"池上郵局"
33,"12561B03","敬老票",2016-01-13,"15:26",926,"月眉","2016/1/13","15:30:38",930,"關山"
33,"12871D03","敬老票",2016-01-13,"14:15",855,"新生站","2016/1/13","15:42:09",942,"池上鄉公所"
33,"12F0BD02","敬老票",2016-01-13,"14:16",856,"新生站","2016/1/13","14:52:42",892,"明峰"
33,"3567416531","一般票",2016-01-13,"14:35",875,"卑南農會","2016/1/13","14:59:32",899,"四維"
33,"7206BB02","敬老票",2016-01-13,"14:33",873,"馬蘭加油站","2016/1/13","15:16:37",916,"瑞源農會"
33,"827F1C03","敬老票",2016-01-13,"14:23",863,"中央市場","2016/1/13","15:09:57",909,"鹿野鄉公所"
33,"A2911903","敬老票",2016-01-13,"15:30",930,"關山","2016/1/13","15:44:30",944,"池上站"
33,"B2150C03","敬老票",2016-01-13,"14:33",873,"馬蘭加油站","2016/1/13","15:43:52",943,"池上郵局"
33,"F3CF91E9","一般票",2016-01-13,"14:24",864,"中央市場","2016/1/13","14:45:16",885,"賓朗"
33,"42561A03","敬老票",2016-01-14,"14:15",855,"新生站","2016/1/14","15:44:51",944,"池上郵局"
33,"7206BB02","敬老票",2016-01-14,"14:17",857,"新生站","2016/1/14","15:15:29",915,"瑞源農會"
33,"92ED1A03","敬老票",2016-01-14,"14:23",863,"中央市場","2016/1/14","15:14:07",914,"瑞源"
33,"C24E1D03","敬老票",2016-01-14,"14:23",863,"中央市場","2016/1/14","15:16:50",916,"瑞源教會"
33,"02341A03","敬老票",2016-01-14,"09:16",556,"台東","2016/1/14","10:29:10",629,"新豐"
33,"023B1A03","敬老票",2016-01-14,"09:15",555,"台東","2016/1/14","10:30:48",630,"景豐"
33,"02E1BC02","敬老票",2016-01-14,"09:26",566,"台東","2016/1/14","09:42:33",582,"南王"
33,"02EB1B03","敬老票",2016-01-14,"09:26",566,"台東","2016/1/14","10:13:50",613,"鹿野"
33,"3287BC02","敬老票",2016-01-14,"09:42",582,"南王","2016/1/14","10:43:40",643,"關山慈濟"
33,"3587981763","一般票",2016-01-14,"10:09",609,"龍田","2016/1/14","10:13:56",613,"鹿野"
33,"42301C03","敬老票",2016-01-14,"09:35",575,"馬蘭榮家","2016/1/14","10:26:33",626,"瑞和"
33,"42361A03","敬老票",2016-01-14,"09:15",555,"台東","2016/1/14","10:31:44",631,"景豐"
33,"5242BD02","敬老票",2016-01-14,"09:23",563,"台東","2016/1/14","09:39:06",579,"卑南農會"
33,"62A6BC02","敬老票",2016-01-14,"09:23",563,"台東","2016/1/14","10:39:48",639,"親水公園"
33,"652806581","一般票",2016-01-14,"10:15",615,"水源地","2016/1/14","10:40:49",640,"關山"
33,"72351A03","敬老票",2016-01-14,"09:23",563,"台東","2016/1/14","10:29:42",629,"新豐"
33,"72CE1A03","敬老票",2016-01-14,"09:26",566,"台東","2016/1/14","09:40:52",580,"卑南"
33,"A2BCBC02","敬老票",2016-01-14,"09:23",563,"台東","2016/1/14","09:59:06",599,"初鹿"
33,"B2BCBC02","敬老票",2016-01-14,"09:36",576,"馬蘭榮家","2016/1/14","10:56:35",656,"池上郵局"
33,"BBAB11BA","敬老票",2016-01-14,"09:23",563,"台東","2016/1/14","10:33:35",633,"加拿"
33,"D23A1A03","敬老票",2016-01-14,"09:26",566,"台東","2016/1/14","10:09:50",609,"龍田"
33,"E2421C03","敬老票",2016-01-14,"09:23",563,"台東","2016/1/14","10:39:45",639,"親水公園"
33,"E2F61903","敬老票",2016-01-14,"09:27",567,"台東","2016/1/14","09:32:18",572,"四維路口"
33,"F23A1C03","敬老票",2016-01-14,"09:35",575,"馬蘭榮家","2016/1/14","10:22:30",622,"瑞源農會"
33,"02FBBA02","敬老票",2016-01-15,"14:15",855,"台東","2016/1/15","15:45:42",945,"池上郵局"
33,"12561B03","敬老票",2016-01-15,"15:27",927,"月眉","2016/1/15","15:31:25",931,"關山"
33,"22921D03","敬老票",2016-01-15,"14:15",855,"台東","2016/1/15","15:05:11",905,"龍田"
33,"2480073843","學生票",2016-01-15,"14:53",893,"明峰","2016/1/15","15:33:16",933,"關山慈濟"
33,"72501A03","敬老票",2016-01-15,"15:09",909,"鹿野鄉公所","2016/1/15","15:23:32",923,"景豐"
33,"92ED1A03","敬老票",2016-01-15,"14:25",865,"中央市場","2016/1/15","15:15:15",915,"瑞源"
33,"B2520C03","敬老票",2016-01-15,"14:25",865,"中央市場","2016/1/15","15:15:18",915,"瑞源"
33,"E2851C03","敬老票",2016-01-15,"14:15",855,"台東","2016/1/15","15:18:37",918,"瑞興"
33,"02E1BC02","敬老票",2016-01-15,"09:29",569,"中央市場","2016/1/15","09:42:01",582,"南王"
33,"02EB1B03","敬老票",2016-01-15,"09:29",569,"中央市場","2016/1/15","10:14:21",614,"鹿野"
33,"12571A03","敬老票",2016-01-15,"10:40",640,"關山","2016/1/15","10:55:36",655,"池上站"
33,"22551A03","敬老票",2016-01-15,"09:24",564,"中央市場","2016/1/15","10:22:07",622,"瑞源"
33,"22EE1A03","敬老票",2016-01-15,"09:17",557,"新生站","2016/1/15","09:37:05",577,"馬蘭榮家"
33,"32271A03","敬老票",2016-01-15,"09:17",557,"新生站","2016/1/15","09:52:38",592,"美濃"
33,"42A31D03","敬老票",2016-01-15,"09:15",555,"新生站","2016/1/15","10:30:42",630,"景豐"
33,"522D1A03","敬老票",2016-01-15,"09:15",555,"新生站","2016/1/15","10:21:49",621,"瑞源"
33,"622C1A03","敬老票",2016-01-15,"09:24",564,"中央市場","2016/1/15","10:10:13",610,"龍田"
33,"A298BC02","敬老票",2016-01-15,"09:29",569,"中央市場","2016/1/15","09:42:06",582,"南王"
33,"C2F1BA02","敬老票",2016-01-15,"09:28",568,"中央市場","2016/1/15","10:22:47",622,"瑞源農會"
33,"523E1B03","敬老票",2016-01-18,"14:16",856,"新生站","2016/1/18","15:27:45",927,"關山"
33,"62F80B03","敬老票",2016-01-18,"15:05",905,"鹿野","2016/1/18","15:34:17",934,"忠慶"
33,"650840517","一般票",2016-01-18,"14:27",867,"變電所","2016/1/18","15:15:04",915,"瑞興"
33,"665217221","一般票",2016-01-18,"14:16",856,"新生站","2016/1/18","15:45:12",945,"池上郵局"
33,"B2E21A03","敬老票",2016-01-18,"14:16",856,"新生站","2016/1/18","15:04:37",904,"鹿野"
33,"F2431A03","敬老票",2016-01-18,"15:05",905,"鹿野","2016/1/18","15:34:21",934,"忠慶"
33,"02341A03","敬老票",2016-01-18,"09:17",557,"新生站","2016/1/18","10:22:37",622,"新豐"
33,"02E1BC02","敬老票",2016-01-18,"09:27",567,"署東醫院","2016/1/18","09:43:32",583,"南王"
33,"03D991E9","一般票",2016-01-18,"10:31",631,"關山","2016/1/18","10:37:16",637,"頂庄"
33,"821ABD02","敬老票",2016-01-18,"09:38",578,"馬蘭榮家","2016/1/18","09:55:38",595,"明峰"
33,"92300C03","敬老票",2016-01-18,"09:15",555,"新生站","2016/1/18","09:25:15",565,"中央市場"
33,"D240BD02","敬老票",2016-01-18,"10:34",634,"關山慈濟","2016/1/18","10:44:32",644,"池上鄉公所"
33,"E2201C03","敬老票",2016-01-18,"09:25",565,"中央市場","2016/1/18","09:49:20",589,"賓朗"
33,"E232BD02","敬老票",2016-01-18,"10:34",634,"關山慈濟","2016/1/18","10:44:28",644,"池上鄉公所"
33,"E2A9BC02","敬老票",2016-01-18,"09:19",559,"新生站","2016/1/18","09:27:42",567,"署東醫院"
33,"12FCBC02","敬老票",2016-01-19,"14:24",864,"中央市場","2016/1/19","15:32:26",932,"關山"
33,"22581B03","敬老票",2016-01-19,"14:11",851,"新生站","2016/1/19","15:13:47",913,"瑞源"
33,"42141A03","敬老票",2016-01-19,"14:24",864,"中央市場","2016/1/19","15:06:12",906,"鹿野"
33,"52201A03","敬老票",2016-01-19,"14:23",863,"中央市場","2016/1/19","14:50:01",890,"明峰"
33,"822D1A03","敬老票",2016-01-19,"14:11",851,"新生站","2016/1/19","14:50:06",890,"明峰"
33,"827F1C03","敬老票",2016-01-19,"14:23",863,"中央市場","2016/1/19","15:07:13",907,"鹿野鄉公所"
33,"922B1A03","敬老票",2016-01-19,"14:11",851,"新生站","2016/1/19","15:13:30",913,"瑞源"
33,"A2FCBB02","敬老票",2016-01-19,"15:19",919,"瑞和","2016/1/19","15:46:47",946,"池上郵局"
33,"F26B1A03","敬老票",2016-01-19,"15:24",924,"景豐","2016/1/19","15:46:38",946,"池上郵局"
33,"023B1A03","敬老票",2016-01-19,"09:16",556,"新生站","2016/1/19","10:21:16",621,"景豐"
33,"12561B03","敬老票",2016-01-19,"10:07",607,"鹿野","2016/1/19","10:25:14",625,"月眉"
33,"329A1903","敬老票",2016-01-19,"09:23",563,"中央市場","2016/1/19","10:29:01",629,"關山"
33,"52FB1903","敬老票",2016-01-19,"09:15",555,"新生站","2016/1/19","10:41:15",641,"池上鄉公所"
33,"62F80B03","敬老票",2016-01-19,"10:05",605,"鹿野國中","2016/1/19","10:29:15",629,"關山"
33,"62FEBA02","敬老票",2016-01-19,"09:15",555,"新生站","2016/1/19","10:21:35",621,"景豐"
33,"7206BB02","敬老票",2016-01-19,"10:08",608,"鹿野鄉公所","2016/1/19","10:15:00",615,"瑞源農會"
33,"72131A03","敬老票",2016-01-19,"09:23",563,"中央市場","2016/1/19","09:48:38",588,"煙草間"
33,"72191C03","敬老票",2016-01-19,"09:26",566,"署東醫院","2016/1/19","10:13:37",613,"瑞源"
33,"821ABD02","敬老票",2016-01-19,"09:23",563,"中央市場","2016/1/19","09:51:11",591,"明峰"
33,"82381A03","敬老票",2016-01-19,"09:15",555,"新生站","2016/1/19","10:22:02",622,"景豐"
33,"82791D03","敬老票",2016-01-19,"09:23",563,"中央市場","2016/1/19","10:07:02",607,"鹿野"
33,"B289BC02","敬老票",2016-01-19,"09:18",558,"新生站","2016/1/19","10:42:13",642,"池上郵局"
