"路線","卡號","票種","上車日期","上車時間","上車分鐘","上車站名","下車日期","下車時間","下車分鐘","下車站名"
11,"3.29E+13","學生票","2016-01-01","16:36",996,"新生站","2016/1/1","17:27:09",1047,"鹿野"
11,"137D91E9","學生票","2016-01-01","16:36",996,"新生站","2016/1/1","17:27:17",1047,"鹿野"
11,"430A85E9","學生票","2016-01-01","16:52",1012,"四維路口","2016/1/1","17:23:00",1043,"龍田"
11,"43548FE9","學生票","2016-01-01","16:38",998,"新生站","2016/1/1","17:12:04",1032,"明峰"
11,"63898FE9","學生票","2016-01-01","16:35",995,"新生站","2016/1/1","17:22:45",1042,"湖底"
11,"73A591E9","學生票","2016-01-01","16:37",997,"新生站","2016/1/1","17:09:55",1029,"煙草間"
11,"C32C92E9","學生票","2016-01-01","16:36",996,"新生站","2016/1/1","17:03:45",1023,"下賓朗"
11,"D8209C90","學生票","2016-01-01","16:47",1007,"署東醫院","2016/1/1","17:05:01",1025,"賓朗"
11,"13878FE9","學生票","2016-01-01","12:37",757,"景豐","2016/1/1","12:45:57",765,"關山"
11,"4180616324","學生票","2016-01-01","11:26",686,"新生站","2016/1/1","13:07:03",787,"池上站"
11,"93558FE9","學生票","2016-01-01","12:37",757,"景豐","2016/1/1","12:45:55",765,"關山"
11,"438C726F","學生票","2016-01-01","09:08",548,"武陵","2016/1/1","09:21:03",561,"關山"
11,"93A58EE9","學生票","2016-01-01","08:44",524,"初鹿","2016/1/1","08:51:07",531,"四維"
11,"C707C446","學生票","2016-01-04","11:45",705,"卑南農會","2016/1/4","12:02:15",722,"明峰"
11,"0EE90CCF","學生票","2016-01-04","16:43",1003,"中央市場","2016/1/4","17:51:01",1071,"新豐"
11,"138A8EE9","學生票","2016-01-04","18:02",1082,"關山","2016/1/4","18:08:32",1088,"頂庄"
11,"138C8EE9","學生票","2016-01-04","18:02",1082,"關山","2016/1/4","18:08:37",1088,"頂庄"
11,"23698FE9","學生票","2016-01-04","17:32",1052,"鹿野國中","2016/1/4","17:46:59",1066,"武陵"
11,"53AF8EE9","學生票","2016-01-04","17:01",1021,"卑南國中","2016/1/4","17:07:43",1027,"賓朗"
11,"73A18EE9","學生票","2016-01-04","18:02",1082,"關山","2016/1/4","18:06:43",1086,"德高"
11,"8.40E+14","學生票","2016-01-04","18:12",1092,"海端","2016/1/4","18:18:08",1098,"初來"
11,"83B88DE9","學生票","2016-01-04","17:34",1054,"鹿野","2016/1/4","17:46:53",1066,"武陵"
11,"83FF91E9","學生票","2016-01-04","18:02",1082,"關山","2016/1/4","18:10:20",1090,"山平路"
11,"9.31E+14","學生票","2016-01-04","18:02",1082,"關山","2016/1/4","18:17:09",1097,"初來"
11,"93538FE9","學生票","2016-01-04","18:02",1082,"關山","2016/1/4","18:16:47",1096,"初來"
11,"9.38E+14","學生票","2016-01-04","18:12",1092,"海端","2016/1/4","18:18:24",1098,"初來"
11,"A3EA84E9","學生票","2016-01-04","17:00",1020,"卑南國中","2016/1/4","17:07:40",1027,"賓朗"
11,"E8333DD6","學生票","2016-01-04","18:12",1092,"海端","2016/1/4","18:17:05",1097,"初來"
11,"F3888FE9","學生票","2016-01-04","17:01",1021,"卑南國中","2016/1/4","17:11:08",1031,"東成"
11,"F3EB84E9","學生票","2016-01-04","18:12",1092,"海端","2016/1/4","18:18:26",1098,"初來"
11,"53AF8EE9","學生票","2016-01-05","16:59",1019,"卑南國中","2016/1/5","17:05:24",1025,"賓朗"
11,"53C48DE9","學生票","2016-01-05","17:54",1074,"關山","2016/1/5","18:11:28",1091,"初來"
11,"8.40E+14","學生票","2016-01-05","18:04",1084,"海端","2016/1/5","18:11:21",1091,"初來"
11,"83B88DE9","學生票","2016-01-05","17:29",1049,"鹿野","2016/1/5","17:40:36",1060,"武陵"
11,"83FF91E9","學生票","2016-01-05","17:55",1075,"關山","2016/1/5","18:02:37",1082,"山平路"
11,"93538FE9","學生票","2016-01-05","17:54",1074,"關山","2016/1/5","18:10:01",1090,"初來"
11,"9.38E+14","學生票","2016-01-05","18:05",1085,"海端","2016/1/5","18:11:30",1091,"初來"
11,"A3EA84E9","學生票","2016-01-05","16:59",1019,"卑南國中","2016/1/5","17:04:41",1024,"賓朗"
11,"E8333DD6","學生票","2016-01-05","18:04",1084,"海端","2016/1/5","18:10:05",1090,"初來"
11,"E88841D6","學生票","2016-01-05","17:54",1074,"關山","2016/1/5","18:09:56",1089,"初來"
11,"F3888FE9","學生票","2016-01-05","16:59",1019,"卑南國中","2016/1/5","17:08:24",1028,"東成"
11,"F3EB84E9","學生票","2016-01-05","18:05",1085,"海端","2016/1/5","18:11:32",1091,"初來"
11,"2480073843","學生票","2016-01-06","17:12",1032,"明峰","2016/1/6","17:56:43",1076,"關山"
11,"7.39E+14","學生票","2016-01-06","18:06",1086,"海端","2016/1/6","18:14:33",1094,"錦屏"
11,"8.40E+14","學生票","2016-01-06","18:06",1086,"海端","2016/1/6","18:12:08",1092,"初來"
11,"83FF91E9","學生票","2016-01-06","17:57",1077,"關山","2016/1/6","18:04:14",1084,"山平路"
11,"9.31E+14","學生票","2016-01-06","17:57",1077,"關山","2016/1/6","18:11:02",1091,"初來"
11,"93538FE9","學生票","2016-01-06","17:57",1077,"關山","2016/1/6","18:10:54",1090,"初來"
11,"9.38E+14","學生票","2016-01-06","18:06",1086,"海端","2016/1/6","18:21:44",1101,"池上郵局"
11,"E8333DD6","學生票","2016-01-06","18:06",1086,"海端","2016/1/6","18:08:08",1088,"隴下"
11,"E88841D6","學生票","2016-01-06","17:56",1076,"關山","2016/1/6","18:10:51",1090,"初來"
11,"F3EB84E9","學生票","2016-01-06","18:06",1086,"海端","2016/1/6","18:21:42",1101,"池上郵局"
11,"83608FE9","學生票","2016-01-07","11:41",701,"變電所","2016/1/7","11:53:32",713,"卑南國中"
11,"E8D63DD6","學生票","2016-01-07","11:41",701,"變電所","2016/1/7","12:04:20",724,"明峰"
11,"23578FE9","學生票","2016-01-07","16:59",1019,"卑南國中","2016/1/7","17:05:47",1025,"賓朗"
11,"23698FE9","學生票","2016-01-07","17:31",1051,"鹿野國中","2016/1/7","17:44:11",1064,"武陵"
11,"7.39E+14","學生票","2016-01-07","18:13",1093,"海端","2016/1/7","18:23:09",1103,"錦屏"
11,"8.40E+14","學生票","2016-01-07","18:13",1093,"海端","2016/1/7","18:20:37",1100,"初來"
11,"93538FE9","學生票","2016-01-07","18:02",1082,"關山","2016/1/7","18:19:31",1099,"初來"
11,"9.38E+14","學生票","2016-01-07","18:12",1092,"海端","2016/1/7","18:20:49",1100,"初來"
11,"93FD91E9","學生票","2016-01-07","18:02",1082,"關山","2016/1/7","18:08:40",1088,"德高"
11,"E8333DD6","學生票","2016-01-07","18:12",1092,"海端","2016/1/7","18:16:21",1096,"隴下"
11,"E88841D6","學生票","2016-01-07","18:02",1082,"關山","2016/1/7","18:19:28",1099,"初來"
11,"F3888FE9","學生票","2016-01-07","16:59",1019,"卑南國中","2016/1/7","17:09:28",1029,"東成"
11,"F3EB84E9","學生票","2016-01-07","18:13",1093,"海端","2016/1/7","18:20:51",1100,"初來"
11,"23698FE9","學生票","2016-01-08","17:37",1057,"鹿野","2016/1/8","17:49:40",1069,"武陵"
11,"43488FE9","學生票","2016-01-08","17:36",1056,"鹿野","2016/1/8","17:49:38",1069,"武陵"
11,"4.39E+14","學生票","2016-01-08","16:47",1007,"變電所","2016/1/8","17:11:59",1031,"東成"
11,"43B58EE9","學生票","2016-01-08","16:47",1007,"變電所","2016/1/8","16:59:07",1019,"卑南"
11,"73A18EE9","學生票","2016-01-08","18:05",1085,"關山","2016/1/8","18:09:12",1089,"德高"
11,"8.31E+14","學生票","2016-01-08","16:47",1007,"變電所","2016/1/8","17:04:55",1024,"十股"
11,"9.31E+14","學生票","2016-01-08","18:05",1085,"關山","2016/1/8","18:16:48",1096,"初來"
11,"93538FE9","學生票","2016-01-08","18:04",1084,"關山","2016/1/8","18:16:42",1096,"初來"
11,"E88841D6","學生票","2016-01-08","18:04",1084,"關山","2016/1/8","18:16:39",1096,"初來"
11,"F3888FE9","學生票","2016-01-08","17:02",1022,"卑南國中","2016/1/8","17:11:40",1031,"東成"
11,"137D91E9","學生票","2016-01-11","16:37",997,"新生站","2016/1/11","17:30:27",1050,"鹿野"
11,"138A8EE9","學生票","2016-01-11","17:55",1075,"關山","2016/1/11","18:01:32",1081,"頂庄"
11,"138C8EE9","學生票","2016-01-11","17:55",1075,"關山","2016/1/11","18:01:21",1081,"頂庄"
11,"7.37E+14","學生票","2016-01-11","16:37",997,"新生站","2016/1/11","16:57:14",1017,"南王"
11,"7.39E+14","學生票","2016-01-11","18:04",1084,"海端","2016/1/11","18:13:05",1093,"錦屏"
11,"73A18EE9","學生票","2016-01-11","17:55",1075,"關山","2016/1/11","17:59:59",1079,"德高"
11,"83FF91E9","學生票","2016-01-11","17:55",1075,"關山","2016/1/11","18:03:09",1083,"山平路"
11,"9.31E+14","學生票","2016-01-11","17:55",1075,"關山","2016/1/11","18:09:57",1089,"初來"
11,"93538FE9","學生票","2016-01-11","17:55",1075,"關山","2016/1/11","18:09:45",1089,"初來"
11,"9.38E+14","學生票","2016-01-11","18:05",1085,"海端","2016/1/11","18:11:00",1091,"初來"
11,"A3EA84E9","學生票","2016-01-11","16:59",1019,"卑南國中","2016/1/11","17:04:57",1024,"賓朗"
11,"B35E8FE9","學生票","2016-01-11","16:37",997,"新生站","2016/1/11","17:04:59",1024,"賓朗"
11,"E88841D6","學生票","2016-01-11","17:55",1075,"關山","2016/1/11","18:09:37",1089,"初來"
11,"F3888FE9","學生票","2016-01-11","16:59",1019,"卑南國中","2016/1/11","17:08:38",1028,"東成"
11,"F3EB84E9","學生票","2016-01-11","18:04",1084,"海端","2016/1/11","18:10:59",1090,"初來"
11,"33CC8DE9","學生票","2016-01-12","17:04",1024,"卑南國中","2016/1/12","17:09:18",1029,"賓朗"
11,"53C48DE9","學生票","2016-01-12","18:03",1083,"關山","2016/1/12","18:21:29",1101,"初來"
11,"7.37E+14","學生票","2016-01-12","16:35",995,"台東","2016/1/12","17:01:19",1021,"南王"
11,"7.39E+14","學生票","2016-01-12","18:14",1094,"海端","2016/1/12","18:23:41",1103,"錦屏"
11,"73A18EE9","學生票","2016-01-12","18:03",1083,"關山","2016/1/12","18:08:01",1088,"德高"
11,"83608FE9","學生票","2016-01-12","16:51",1011,"變電所","2016/1/12","17:02:48",1022,"卑南國中"
11,"93538FE9","學生票","2016-01-12","18:03",1083,"關山","2016/1/12","18:20:00",1100,"初來"
11,"9.38E+14","學生票","2016-01-12","18:13",1093,"海端","2016/1/12","18:21:22",1101,"初來"
11,"93FD91E9","學生票","2016-01-12","18:03",1083,"關山","2016/1/12","18:07:56",1087,"德高"
11,"A3EA84E9","學生票","2016-01-12","17:03",1023,"卑南國中","2016/1/12","17:09:13",1029,"賓朗"
11,"E88841D6","學生票","2016-01-12","18:03",1083,"關山","2016/1/12","18:20:03",1100,"初來"
11,"F3888FE9","學生票","2016-01-12","17:03",1023,"卑南國中","2016/1/12","17:14:10",1034,"東成"
11,"F3EB84E9","學生票","2016-01-12","18:14",1094,"海端","2016/1/12","18:21:25",1101,"初來"
11,"138A8EE9","學生票","2016-01-13","17:47",1067,"關山","2016/1/13","17:53:40",1073,"頂庄"
11,"138C8EE9","學生票","2016-01-13","17:47",1067,"關山","2016/1/13","17:53:24",1073,"頂庄"
11,"33CC8DE9","學生票","2016-01-13","16:57",1017,"卑南國中","2016/1/13","17:02:50",1022,"賓朗"
11,"43488FE9","學生票","2016-01-13","17:26",1046,"鹿野","2016/1/13","17:34:56",1054,"武陵"
11,"53C48DE9","學生票","2016-01-13","17:47",1067,"關山","2016/1/13","18:01:56",1081,"初來"
11,"63B78EE9","學生票","2016-01-13","17:47",1067,"關山","2016/1/13","18:03:55",1083,"錦屏"
11,"7.39E+14","學生票","2016-01-13","17:56",1076,"海端","2016/1/13","18:03:57",1083,"錦屏"
11,"73A18EE9","學生票","2016-01-13","17:47",1067,"關山","2016/1/13","17:52:13",1072,"德高"
11,"9.38E+14","學生票","2016-01-13","17:56",1076,"海端","2016/1/13","18:02:00",1082,"初來"
11,"93FD91E9","學生票","2016-01-13","17:47",1067,"關山","2016/1/13","17:52:15",1072,"德高"
11,"E88841D6","學生票","2016-01-13","17:47",1067,"關山","2016/1/13","18:00:56",1080,"初來"
11,"F3EB84E9","學生票","2016-01-13","17:56",1076,"海端","2016/1/13","18:02:01",1082,"初來"
11,"03C191E9","學生票","2016-01-14","16:52",1012,"馬蘭加油站","2016/1/14","17:38:18",1058,"鹿野"
11,"03DD8DE9","學生票","2016-01-14","16:48",1008,"簡易法庭","2016/1/14","17:19:40",1039,"明峰"
11,"13848FE9","學生票","2016-01-14","16:51",1011,"馬蘭加油站","2016/1/14","17:38:28",1058,"鹿野"
11,"138A8EE9","學生票","2016-01-14","18:04",1084,"關山","2016/1/14","18:10:17",1090,"頂庄"
11,"138C8EE9","學生票","2016-01-14","18:04",1084,"關山","2016/1/14","18:10:15",1090,"頂庄"
11,"23578FE9","學生票","2016-01-14","17:02",1022,"卑南國中","2016/1/14","17:10:04",1030,"賓朗"
11,"23848FE9","學生票","2016-01-14","16:52",1012,"馬蘭加油站","2016/1/14","17:19:42",1039,"明峰"
11,"239F84E9","學生票","2016-01-14","16:52",1012,"馬蘭加油站","2016/1/14","17:19:37",1039,"明峰"
11,"23E18DE9","學生票","2016-01-14","16:52",1012,"馬蘭加油站","2016/1/14","17:27:26",1047,"舊鹿鳴"
11,"33CC8DE9","學生票","2016-01-14","17:03",1023,"卑南國中","2016/1/14","17:09:51",1029,"賓朗"
11,"33DF8DE9","學生票","2016-01-14","16:52",1012,"馬蘭加油站","2016/1/14","17:38:26",1058,"鹿野"
11,"43488FE9","學生票","2016-01-14","17:38",1058,"鹿野","2016/1/14","17:48:50",1068,"武陵"
11,"5.32E+14","學生票","2016-01-14","16:52",1012,"馬蘭加油站","2016/1/14","17:28:57",1048,"四維"
11,"53AF8EE9","學生票","2016-01-14","17:02",1022,"卑南國中","2016/1/14","17:10:02",1030,"賓朗"
11,"63CD84E9","學生票","2016-01-14","16:50",1010,"四維路口","2016/1/14","17:31:47",1051,"湖底"
11,"737E8FE9","學生票","2016-01-14","16:52",1012,"馬蘭加油站","2016/1/14","17:27:40",1047,"舊鹿鳴"
11,"7.39E+14","學生票","2016-01-14","18:14",1094,"海端","2016/1/14","18:22:20",1102,"錦屏"
11,"73A18EE9","學生票","2016-01-14","18:04",1084,"關山","2016/1/14","18:08:30",1088,"德高"
11,"83A58EE9","學生票","2016-01-14","16:52",1012,"馬蘭加油站","2016/1/14","17:28:51",1048,"四維"
11,"83FF91E9","學生票","2016-01-14","18:04",1084,"關山","2016/1/14","18:11:59",1091,"山平路"
11,"93538FE9","學生票","2016-01-14","18:03",1083,"關山","2016/1/14","18:19:02",1099,"初來"
11,"93AE8DE9","學生票","2016-01-14","16:47",1007,"變電所","2016/1/14","17:33:37",1053,"龍田"
11,"93FD91E9","學生票","2016-01-14","18:03",1083,"關山","2016/1/14","18:08:45",1088,"德高"
11,"A3EA84E9","學生票","2016-01-14","17:03",1023,"卑南國中","2016/1/14","17:09:54",1029,"賓朗"
11,"CA1552F1","學生票","2016-01-14","16:52",1012,"馬蘭加油站","2016/1/14","17:05:23",1025,"十股"
11,"E3E38DE9","學生票","2016-01-14","16:52",1012,"馬蘭加油站","2016/1/14","17:05:32",1025,"十股"
11,"E80D41D6","學生票","2016-01-14","16:50",1010,"四維路口","2016/1/14","17:19:34",1039,"明峰"
11,"E8333DD6","學生票","2016-01-14","18:14",1094,"海端","2016/1/14","18:18:30",1098,"初來"
11,"E84F3ED6","學生票","2016-01-14","16:51",1011,"馬蘭加油站","2016/1/14","17:38:34",1058,"鹿野"
11,"E86E41D6","學生票","2016-01-14","16:48",1008,"簡易法庭","2016/1/14","17:38:36",1058,"鹿野"
11,"E8803CD6","學生票","2016-01-14","16:48",1008,"簡易法庭","2016/1/14","17:38:32",1058,"鹿野"
11,"E88841D6","學生票","2016-01-14","18:04",1084,"關山","2016/1/14","18:19:00",1099,"初來"
11,"E8AC43D6","學生票","2016-01-14","16:48",1008,"簡易法庭","2016/1/14","17:16:25",1036,"煙草間"
11,"E8C33ED6","學生票","2016-01-14","16:50",1010,"四維路口","2016/1/14","18:28:07",1108,"池上鄉公所"
11,"F3888FE9","學生票","2016-01-14","17:03",1023,"卑南國中","2016/1/14","17:13:47",1033,"東成"
11,"63C08DE9","學生票","2016-01-15","12:44",764,"關山","2016/1/15","12:54:54",774,"初來"
11,"037B84E9","學生票","2016-01-15","16:50",1010,"四維路口","2016/1/15","17:15:42",1035,"明峰"
11,"03DD8DE9","學生票","2016-01-15","16:50",1010,"四維路口","2016/1/15","17:15:45",1035,"明峰"
11,"23848FE9","學生票","2016-01-15","16:52",1012,"馬蘭加油站","2016/1/15","17:15:40",1035,"明峰"
11,"5.32E+14","學生票","2016-01-15","16:52",1012,"馬蘭加油站","2016/1/15","17:23:39",1043,"四維"
11,"53BD8EE9","學生票","2016-01-15","16:50",1010,"四維路口","2016/1/15","17:15:38",1035,"明峰"
11,"63B78EE9","學生票","2016-01-15","17:55",1075,"關山","2016/1/15","18:09:34",1089,"錦屏"
11,"63CD84E9","學生票","2016-01-15","16:50",1010,"四維路口","2016/1/15","17:26:08",1046,"湖底"
11,"737E8FE9","學生票","2016-01-15","16:52",1012,"馬蘭加油站","2016/1/15","17:22:55",1042,"舊鹿鳴"
11,"73A18EE9","學生票","2016-01-15","17:55",1075,"關山","2016/1/15","17:59:14",1079,"德高"
11,"73A591E9","學生票","2016-01-15","16:37",997,"新生站","2016/1/15","17:12:15",1032,"煙草間"
11,"83B08DE9","學生票","2016-01-15","16:52",1012,"馬蘭加油站","2016/1/15","17:24:03",1044,"四維"
11,"83FF91E9","學生票","2016-01-15","17:55",1075,"關山","2016/1/15","18:02:08",1082,"山平路"
11,"9.31E+14","學生票","2016-01-15","17:55",1075,"關山","2016/1/15","18:06:55",1086,"初來"
11,"93348FE9","學生票","2016-01-15","16:48",1008,"簡易法庭","2016/1/15","17:22:53",1042,"舊鹿鳴"
11,"93538FE9","學生票","2016-01-15","17:55",1075,"關山","2016/1/15","18:06:49",1086,"初來"
11,"9.38E+14","學生票","2016-01-15","18:03",1083,"海端","2016/1/15","18:15:54",1095,"池上郵局"
11,"93AE8DE9","學生票","2016-01-15","16:46",1006,"變電所","2016/1/15","17:28:19",1048,"龍田"
11,"93FD91E9","學生票","2016-01-15","17:55",1075,"關山","2016/1/15","17:59:21",1079,"德高"
11,"A3B28DE9","學生票","2016-01-15","16:46",1006,"變電所","2016/1/15","18:11:54",1091,"陸安"
11,"A3B991E9","學生票","2016-01-15","16:34",994,"新生站","2016/1/15","17:13:05",1033,"初鹿國中"
11,"B3998EE9","學生票","2016-01-15","16:52",1012,"馬蘭加油站","2016/1/15","17:44:47",1064,"新豐"
11,"E84F41D6","學生票","2016-01-15","16:50",1010,"四維路口","2016/1/15","17:15:48",1035,"明峰"
11,"E86E41D6","學生票","2016-01-15","16:47",1007,"變電所","2016/1/15","17:31:36",1051,"鹿野"
11,"E8803CD6","學生票","2016-01-15","16:46",1006,"變電所","2016/1/15","17:31:38",1051,"鹿野"
11,"E8AC43D6","學生票","2016-01-15","16:50",1010,"四維路口","2016/1/15","17:12:26",1032,"煙草間"
11,"E8C33ED6","學生票","2016-01-15","16:50",1010,"四維路口","2016/1/15","18:15:07",1095,"池上鄉公所"
11,"F3EB84E9","學生票","2016-01-15","18:03",1083,"海端","2016/1/15","18:15:43",1095,"池上郵局"
11,"63C08DE9","學生票","2016-01-18","12:38",758,"關山","2016/1/18","12:49:08",769,"初來"
11,"037B84E9","學生票","2016-01-18","16:50",1010,"四維路口","2016/1/18","17:17:41",1037,"明峰"
11,"03C391E9","學生票","2016-01-18","16:35",995,"新生站","2016/1/18","17:31:15",1051,"龍田"
11,"03DD8DE9","學生票","2016-01-18","16:52",1012,"馬蘭加油站","2016/1/18","17:17:37",1037,"明峰"
11,"03F691E9","學生票","2016-01-18","16:45",1005,"署東醫院","2016/1/18","17:15:00",1035,"煙草間"
11,"136B8FE9","學生票","2016-01-18","16:45",1005,"署東醫院","2016/1/18","16:57:45",1017,"卑南農會"
11,"23848FE9","學生票","2016-01-18","16:53",1013,"馬蘭加油站","2016/1/18","17:16:54",1036,"明峰"
11,"239F84E9","學生票","2016-01-18","16:52",1012,"馬蘭加油站","2016/1/18","17:17:49",1037,"明峰"
11,"23CC8EE9","學生票","2016-01-18","16:44",1004,"署東醫院","2016/1/18","17:17:35",1037,"明峰"
11,"23E18DE9","學生票","2016-01-18","16:53",1013,"馬蘭加油站","2016/1/18","17:24:25",1044,"舊鹿鳴"
11,"3.36E+14","學生票","2016-01-18","16:45",1005,"署東醫院","2016/1/18","17:00:56",1020,"南王"
11,"33CC8DE9","學生票","2016-01-18","17:01",1021,"南王","2016/1/18","17:08:21",1028,"賓朗"
11,"43488FE9","學生票","2016-01-18","17:36",1056,"鹿野","2016/1/18","17:48:31",1068,"武陵"
11,"43808FE9","學生票","2016-01-18","16:52",1012,"馬蘭加油站","2016/1/18","17:13:14",1033,"美濃"
11,"43CA8EE9","學生票","2016-01-18","16:45",1005,"署東醫院","2016/1/18","17:11:55",1031,"東成"
11,"50396D70","學生票","2016-01-18","16:48",1008,"簡易法庭","2016/1/18","17:17:27",1037,"明峰"
11,"5.32E+14","學生票","2016-01-18","16:53",1013,"馬蘭加油站","2016/1/18","17:26:10",1046,"四維"
11,"53BD8EE9","學生票","2016-01-18","16:50",1010,"四維路口","2016/1/18","17:17:39",1037,"明峰"
11,"53C48DE9","學生票","2016-01-18","18:02",1082,"關山","2016/1/18","18:19:05",1099,"初來"
11,"738E84E9","學生票","2016-01-18","16:44",1004,"署東醫院","2016/1/18","17:00:54",1020,"南王"
11,"73A58EE9","學生票","2016-01-18","16:53",1013,"馬蘭加油站","2016/1/18","17:26:13",1046,"四維"
11,"73BC8DE9","學生票","2016-01-18","16:52",1012,"馬蘭加油站","2016/1/18","17:17:33",1037,"明峰"
11,"73C48DE9","學生票","2016-01-18","16:53",1013,"馬蘭加油站","2016/1/18","17:00:43",1020,"南王"
11,"83A58EE9","學生票","2016-01-18","16:53",1013,"馬蘭加油站","2016/1/18","17:26:15",1046,"四維"
11,"83BE8DE9","學生票","2016-01-18","16:53",1013,"馬蘭加油站","2016/1/18","17:26:08",1046,"四維"
11,"83FF91E9","學生票","2016-01-18","18:02",1082,"關山","2016/1/18","18:11:05",1091,"山平路"
11,"9.31E+14","學生票","2016-01-18","18:02",1082,"關山","2016/1/18","18:18:01",1098,"初來"
11,"93538FE9","學生票","2016-01-18","18:02",1082,"關山","2016/1/18","18:17:44",1097,"初來"
11,"93AE8DE9","學生票","2016-01-18","16:52",1012,"馬蘭加油站","2016/1/18","17:31:43",1051,"龍田"
11,"A3A18EE9","學生票","2016-01-18","18:02",1082,"關山","2016/1/18","18:17:33",1097,"初來"
11,"A3B991E9","學生票","2016-01-18","16:35",995,"新生站","2016/1/18","17:15:55",1035,"初鹿國中"
11,"B30885E9","學生票","2016-01-18","16:34",994,"新生站","2016/1/18","17:17:54",1037,"明峰"
11,"C30C92E9","學生票","2016-01-18","16:52",1012,"馬蘭加油站","2016/1/18","17:01:01",1021,"南王"
11,"C32C92E9","學生票","2016-01-18","16:45",1005,"署東醫院","2016/1/18","17:07:26",1027,"下賓朗"
11,"C37E84E9","學生票","2016-01-18","16:50",1010,"四維路口","2016/1/18","17:17:52",1037,"明峰"
11,"C3898EE9","學生票","2016-01-18","16:52",1012,"馬蘭加油站","2016/1/18","17:07:22",1027,"下賓朗"
11,"C39191E9","學生票","2016-01-18","16:35",995,"新生站","2016/1/18","17:36:48",1056,"鹿野"
11,"C3DB8DE9","學生票","2016-01-18","16:47",1007,"變電所","2016/1/18","17:36:45",1056,"鹿野"
11,"CA1552F1","學生票","2016-01-18","16:53",1013,"馬蘭加油站","2016/1/18","17:04:22",1024,"十股"
11,"D3608FE9","學生票","2016-01-18","16:50",1010,"四維路口","2016/1/18","17:13:12",1033,"美濃"
11,"E36D84E9","學生票","2016-01-18","16:44",1004,"署東醫院","2016/1/18","17:04:38",1024,"十股"
11,"E39191E9","學生票","2016-01-18","16:47",1007,"變電所","2016/1/18","17:18:47",1038,"初鹿"
11,"E8333DD6","學生票","2016-01-18","18:12",1092,"海端","2016/1/18","18:17:58",1097,"初來"
11,"E83B3DD6","學生票","2016-01-18","16:44",1004,"署東醫院","2016/1/18","17:17:31",1037,"明峰"
11,"E84F3ED6","學生票","2016-01-18","16:52",1012,"馬蘭加油站","2016/1/18","17:36:42",1056,"鹿野"
11,"E8623CD6","學生票","2016-01-18","16:35",995,"新生站","2016/1/18","17:34:16",1054,"鹿野國中"
11,"E86B41D6","學生票","2016-01-18","16:36",996,"新生站","2016/1/18","17:26:20",1046,"四維"
11,"E86F41D6","學生票","2016-01-18","16:52",1012,"馬蘭加油站","2016/1/18","17:17:43",1037,"明峰"
11,"E8803CD6","學生票","2016-01-18","16:52",1012,"馬蘭加油站","2016/1/18","17:36:44",1056,"鹿野"
11,"E8C33ED6","學生票","2016-01-18","16:53",1013,"馬蘭加油站","2016/1/18","18:28:08",1108,"池上鄉公所"
11,"E8D43DD6","學生票","2016-01-18","16:45",1005,"署東醫院","2016/1/18","16:59:06",1019,"卑南"
11,"F3888FE9","學生票","2016-01-18","17:01",1021,"南王","2016/1/18","17:11:32",1031,"東成"
11,"F38A84E9","學生票","2016-01-18","16:52",1012,"馬蘭加油站","2016/1/18","17:17:47",1037,"明峰"
11,"031F8FE9","學生票","2016-01-19","16:38",998,"新生站","2016/1/19","16:59:45",1019,"南王"
11,"3.29E+13","學生票","2016-01-19","16:34",994,"新生站","2016/1/19","17:31:22",1051,"鹿野"
11,"03DD8DE9","學生票","2016-01-19","16:48",1008,"簡易法庭","2016/1/19","17:14:01",1034,"明峰"
11,"03F691E9","學生票","2016-01-19","16:45",1005,"署東醫院","2016/1/19","17:11:36",1031,"煙草間"
11,"136B8FE9","學生票","2016-01-19","16:46",1006,"署東醫院","2016/1/19","16:57:33",1017,"卑南"
11,"137D91E9","學生票","2016-01-19","16:34",994,"新生站","2016/1/19","17:31:17",1051,"鹿野"
11,"23848FE9","學生票","2016-01-19","16:48",1008,"簡易法庭","2016/1/19","17:14:03",1034,"明峰"
11,"2.39E+14","學生票","2016-01-19","16:35",995,"新生站","2016/1/19","17:14:05",1034,"明峰"
11,"23CC8EE9","學生票","2016-01-19","16:45",1005,"署東醫院","2016/1/19","17:14:11",1034,"明峰"
11,"3.36E+14","學生票","2016-01-19","16:45",1005,"署東醫院","2016/1/19","16:56:23",1016,"卑南農會"
11,"33A18DE9","學生票","2016-01-19","16:35",995,"新生站","2016/1/19","16:59:40",1019,"南王"
11,"33A991E9","學生票","2016-01-19","16:34",994,"新生站","2016/1/19","16:59:57",1019,"南王"
11,"43828FE9","學生票","2016-01-19","16:35",995,"新生站","2016/1/19","17:09:43",1029,"東成"
11,"43CA8EE9","學生票","2016-01-19","16:45",1005,"署東醫院","2016/1/19","17:09:12",1029,"東成"
11,"50396D70","學生票","2016-01-19","16:37",997,"新生站","2016/1/19","17:14:18",1034,"明峰"
11,"7.37E+14","學生票","2016-01-19","16:34",994,"新生站","2016/1/19","16:59:51",1019,"南王"
11,"737E8FE9","學生票","2016-01-19","16:48",1008,"簡易法庭","2016/1/19","17:21:33",1041,"舊鹿鳴"
11,"738E84E9","學生票","2016-01-19","16:45",1005,"署東醫院","2016/1/19","16:59:46",1019,"南王"
11,"73A591E9","學生票","2016-01-19","16:34",994,"新生站","2016/1/19","17:11:41",1031,"煙草間"
